OBJECTID,OBJECTID_MODE,Mode_Centroid,FacilityID,FacilityID_Mode,X,Y,Name,Target break,Mode standard,Standard?,Cluster sample?,FromBreak,ToBreak,BUFF_DIST,ORIG_FID,Shape_Length,Shape_Area,1_Total_Pat,2_Empden,3_Popden,4_Dwell,5_ActDen,6_PropComm,7_RetailEmp,8_Balance,9_LUEntropy,10_HousingDiv,11_PedConnect,12_PBN,13_DestScore,14_DestCount,15_Parkiteer,16_CBDDist,17_ACDist,18_ACCount,19 _FTZ,20_Parking,21_PropUrban,22_EmpAccess,23_C_LOS,24_O_Bus_LOS,25_O_Tram_LOS,26_O_Train_LOS,27_O_LOS,28_PropFTE,29_MeanSize,30_MedInc,31_PropOS,32_PropBach,0.1_Centroid_patronage,0.2_Bus_patronage,0.2_Bus_Censored,ln_Centroid,ln_bus,ln_emp,ln_pop,Co-located_outlier_tracking
623,623-train,train,87,87-train,327710.0236,5809090.949,Location 87 : 0 - 800,800,800,yes,train,0,800,50,620,5613.316946,1303722.877,2116.652129,1736.28,3452.84,1435.24,5189.11,0.1,175.74,0.1,0.59,8,87.44,0.2,7,48,0,7.95,1.69,0,0,14131.363,0.76,477547.87,103.38,8.77,0,0,103.38,0.65,2.41,800,0.02,0.66,2116.65,31.5,31.5,7.66,3.45,7.46,8.15,
507,507-train,train,167,167-train,313779.0088,5809524.953,Location 167 : 0 - 800,800,800,yes,train,0,800,50,499,5844.044028,1345889.724,4496.007329,434.85,3527.19,1224.34,3962.03,0.08,21.96,0.01,0.44,8,104.76,0.01,7,51,1,7.71,2.15,0,0,1289.043,0.84,175963.43,193.77,83.23,0,0,193.77,0.63,2.88,650,0.02,0.55,4496.01,373.9,373.9,8.41,5.92,6.07,8.17,
497,497-train,train,46,46-train,347614.9657,5810332.004,Location 46 : 0 - 800,800,800,yes,train,0,800,50,489,5389.874198,618243.6032,1854.26367,1523.86,1171.9,530.3,2695.75,0.44,102.66,0.16,0.63,7,72.79,0.34,5,28,1,27.02,0.08,1,0,504.987,0.56,63565.1,76.54,90,0,0,76.54,0.59,2.21,300,0.03,0.34,1854.26,185.5,185.5,7.53,5.22,7.33,7.07,
503,503-train,train,47,47-train,345511.9664,5811781.03,Location 47 : 0 - 800,800,800,yes,train,0,800,50,495,5552.766067,1214944.434,1015.669586,587.46,2277.73,800.64,2865.2,0.03,44.53,0.04,0.29,5,72.43,0.36,5,28,0,24.82,2.19,0,0,1239.03,0.94,56994.45,75.54,17.38,0,0,75.54,0.59,2.84,500,0.02,0.46,1015.67,56.7,56.7,6.92,4.04,6.38,7.73,
639,639-train,train,71,71-train,332672.028,5811993.007,Location 71 : 0 - 800,800,800,yes,train,0,800,50,639,5028.340208,1407353.462,2592.672141,903.8,2936.8,1040.06,3840.6,0.07,63.25,0.04,0.31,7,83.85,0,4,40,1,11.98,2.04,0,0,1228.441,0.95,108839.46,132.23,15.38,0,0,132.23,0.57,2.82,650,0.02,0.68,2592.67,34.7,34.7,7.86,3.55,6.81,7.99,
630,630-train,train,69,69-train,331127.9782,5811924.02,Location 69 : 0 - 800,800,800,yes,train,0,800,50,627,4653.595066,1337628.884,1357.497012,998.54,2606.42,873.73,3604.96,0.08,76.43,0.06,0.36,8,65.79,0.09,6,42,0,10.45,2.29,0,0,1232.096,0.92,361598.91,122.92,4.77,0,0,122.92,0.55,2.98,650,0.02,0.67,1357.5,30.1,30.1,7.21,3.4,6.91,7.87,
644,644-train,train,79,79-train,328009.0295,5812091.035,Location 79 : 0 - 800,800,800,yes,train,0,800,50,644,4933.677897,1403024.037,2621.719328,2669.61,5492.07,2317.5,8161.68,0.11,361.21,0.12,0.48,8,86.24,0,6,47,0,7.33,0.96,0,0,0,0.89,482311.86,138.54,16.77,0,0,138.54,0.57,2.37,650,0.04,0.67,2621.72,68.4,68.4,7.87,4.23,7.89,8.61,
638,638-train,train,81,81-train,325988.03,5812112.002,Location 81 : 0 - 800,800,800,yes,train,0,800,50,638,4882.536155,1350869.333,2603.064347,2904.87,3815.75,1624.03,6720.61,0.1,302.59,0.15,0.54,8,102.9,0.28,6,43,0,5.32,1.23,0,0,381.486,0.78,310386.68,139,0.23,25.23,0,164.23,0.64,2.35,800,0.03,0.69,2603.06,3.4,3.4,7.86,1.22,7.97,8.25,
513,513-train,train,169,169-train,314269.0247,5812519.05,Location 169 : 0 - 800,800,800,yes,train,0,800,50,505,4761.191792,1369191.923,3359.88193,894.99,4626.52,1779.09,5521.51,0.06,82.05,0.03,0.35,8,147.53,0,7,72,1,6.46,1.97,0,0,0,0.9,165464.52,110.69,62.69,0,0,110.69,0.64,2.6,650,0.03,0.6,3359.88,160.5,160.5,8.12,5.08,6.8,8.44,
657,657-train,train,74,74-train,337173.0408,5812535.973,Location 74 : 0 - 800,800,800,yes,train,0,800,50,657,5576.257716,1385081.248,5247.992457,968.87,2441.49,967.89,3410.36,0.19,95.05,0.07,0.48,7,64.26,0,7,60,1,16.46,2.17,0,0,288.756,0.86,302680.09,177.23,96.54,0,0,177.23,0.56,2.52,500,0.02,0.63,5247.99,1529,1529,8.57,7.33,6.88,7.8,
625,625-train,train,209,209-train,334655.0065,5812579.962,Location 209 : 0 - 800,800,800,yes,train,0,800,50,622,4444.201549,1049771.349,12663.53792,2689.6,4041.4,1679.69,6731,0.3,201.15,0.09,0.61,7,88.59,0,6,122,0,13.94,0.04,1,0,321.762,0.85,435386.94,177.69,202,0,0,177.69,0.47,2.41,100,0.02,0.55,12663.54,5851.3,5851.3,9.45,8.67,7.9,8.3,
656,656-train,train,75,75-train,339364.0241,5812520.02,Location 75 : 0 - 800,800,800,yes,train,0,800,50,656,5677.044335,1192232.592,4019.725249,1275.6,2129.78,766.99,3405.38,0.24,264.08,0.22,0.53,6,83.04,0.1,5,54,1,18.65,0.12,1,0,7791.322,0.81,116785.65,144.77,42.31,0,0,144.77,0.55,2.78,300,0.02,0.54,4019.73,917.3,917.3,8.3,6.82,7.15,7.66,
650,650-train,train,77,77-train,342763.0159,5812781.984,Location 77 : 0 - 800,800,800,yes,train,0,800,50,650,5998.251489,1179889.592,2218.997606,1154.87,1623.27,619.43,2778.13,0.16,194.93,0.21,0.52,6,102.55,0.32,4,24,1,22.04,1.56,0,0,9126.889,0.67,70167.46,144.31,20.62,0,0,144.31,0.58,2.62,500,0.02,0.51,2219,142,142,7.7,4.96,7.05,7.39,
1,1-train,train,154,154-train,323201.0191,5812815.997,Location 154 : 0 - 800,800,800,yes,train,0,800,50,460,4732.827098,1362083.335,1678.722387,6421.61,5774.3,2538.94,12195.92,0.14,499.52,0.16,0.57,8,166.66,0.3,6,87,0,2.48,0.79,0,0,0,0.79,537235.22,165.23,39.85,0,0,165.23,0.68,2.27,800,0.05,0.64,1678.72,56.5,56.5,7.43,4.03,8.77,8.66,
653,653-train,train,76,76-train,340862.0443,5812836.987,Location 76 : 0 - 800,800,800,yes,train,0,800,50,653,4511.761424,1151034.071,4421.711016,923.06,2524,1069.91,3447.06,0.17,89.29,0.07,0.49,7,114.68,0.34,5,55,1,20.14,1.45,0,0,4761.729,0.78,71214.48,146.15,121.77,0,0,146.15,0.61,2.36,500,0.03,0.58,4421.71,880.3,880.3,8.39,6.78,6.83,7.83,
647,647-train,train,78,78-train,344113.9585,5813135.053,Location 78 : 0 - 800,800,800,yes,train,0,800,50,647,4098.635972,893208.3108,5872.798087,1505.71,2143.43,891.76,3649.14,0.27,355.64,0.28,0.57,7,71.65,0,6,56,1,23.4,0.36,1,0,2475.665,0.89,75396.43,158.85,133,0,0,158.85,0.56,2.4,300,0.02,0.43,5872.8,1926.1,1926.1,8.68,7.56,7.32,7.67,
467,467-train,train,153,153-train,323284.9761,5813323.039,Location 153 : 0 - 800,800,800,yes,No,0,800,50,457,4925.930229,1396492.672,3052.522811,6695.38,6685.4,2830.92,13380.78,0.33,635.21,0.17,0.54,8,127.46,0.52,7,86,0,2.6,0.72,1,0,0,0.87,545205.84,165.23,39.77,229.85,0,395.08,0.63,2.36,650,0.07,0.59,3052.52,115.8,115.8,8.02,4.75,8.81,8.81,
550,550-train,train,55,55-train,345974.0082,5813605.005,Location 55 : 0 - 800,800,800,yes,train,0,800,50,543,5331.987497,1218894.536,1695.698006,577.84,2329.27,923.61,2907.1,0.02,41.36,0.03,0.33,7,78.76,0,4,36,0,25.26,1.83,0,0,10332.477,0.92,41394.01,75.85,14.46,0,0,75.85,0.57,2.52,300,0.02,0.42,1695.7,30.2,30.2,7.44,3.41,6.36,7.75,
455,455-train,train,149,149-train,318785.9852,5813678.982,Location 149 : 0 - 800,800,800,yes,train,0,800,50,445,4777.273457,1299108.376,4617.168513,3395.34,2640.84,1069.34,6036.18,0.37,170.56,0.12,0.52,8,87.75,0.2,4,30,0,2.09,2.09,0,0,0,0.84,642015.93,0,78.62,0,0,0,0.67,2.47,800,0.04,0.64,4617.17,1681.6,1681.6,8.44,7.43,8.13,7.88,
6,6-train,train,193,193-train,314370.9934,5814002.966,Location 193 : 0 - 800,800,800,yes,train,0,800,50,577,4718.081121,1164724.977,964.960679,2094.44,4592.58,1830.39,6687.03,0.32,162.14,0.07,0.62,8,200.91,0.78,7,94,0,6.45,0.78,0,0,0,0.83,232202.9,86.92,67.23,0,0,86.92,0.59,2.51,500,0.04,0.58,964.96,16.2,16.2,6.87,2.79,7.65,8.43,
464,464-train,train,152,152-train,323381.0295,5813976.993,Location 152 : 0 - 800,800,800,yes,train,0,800,50,454,5465.542795,1311596.401,1940.369183,6593.31,4388.04,1714.81,10981.35,0.45,700.87,0.28,0.59,8,120.46,0,7,63,0,2.88,0.88,0,0,0,0.79,504299.9,165.46,161.69,0,0,165.46,0.64,2.56,650,0.06,0.59,1940.37,267.8,267.8,7.57,5.59,8.79,8.39,
579,579-train,train,192,192-train,313828.0188,5814067.968,Location 192 : 0 - 800,800,800,yes,train,0,800,50,574,5279.28822,1491982.504,2595.52529,1650.66,3932.03,1539.17,5582.69,0.21,132.81,0.07,0.59,8,179.63,0.37,6,71,1,6.99,1.28,0,0,4166.426,0.72,230947.01,86.92,65.08,0,0,86.92,0.61,2.55,650,0.03,0.61,2595.53,69.8,69.8,7.86,4.25,7.41,8.28,
461,461-train,train,151,151-train,323429.9629,5814573.98,Location 151 : 0 - 800,800,800,yes,train,0,800,50,451,5001.813992,1274950.154,2723.351997,6173.76,5241.88,2110.5,11415.64,0.23,650.17,0.22,0.62,8,129.42,0.26,7,48,0,3.2,1.03,0,0,0,0.77,505483.9,164.69,109.15,0,0,164.69,0.64,2.48,650,0.06,0.58,2723.35,1186.1,1186.1,7.91,7.08,8.73,8.56,
452,452-train,train,148,148-train,318285.972,5815004.97,Location 148 : 0 - 800,800,800,yes,train,0,800,50,442,5371.339734,1305396.081,934.6912716,3321.95,3665.87,1433.18,6987.82,0.57,210.57,0.11,0.58,8,117.21,0.58,6,49,0,3.23,0.83,0,0,0,0.68,366643.93,75.85,47.92,0,0,75.85,0.59,2.56,500,0.12,0.56,934.69,43.7,43.7,6.84,3.78,8.11,8.21,
622,622-train,train,208,208-train,317787.9609,5815048.024,Location 208 : 0 - 800,800,800,yes,train,0,800,50,619,5063.268579,1349545.465,1796.641755,2231.91,5273.73,2205.79,7505.64,0.31,180.63,0.07,0.52,8,136.34,0.28,6,48,0,3.65,0.61,1,0,0,0.87,498249.13,93.46,47.92,0,0,93.46,0.63,2.39,650,0.06,0.63,1796.64,192.4,192.4,7.49,5.26,7.71,8.57,
544,544-train,train,54,54-train,348617.0202,5815488.997,Location 54 : 0 - 800,800,800,yes,train,0,800,50,537,6386.34351,1297883.908,3251.966453,464.99,1745.63,701.99,2210.62,0.23,56.05,0.06,0.64,7,87.06,0.01,7,77,1,28.02,0.09,1,0,9649.798,0.76,34009.39,75.38,197.08,0,0,75.38,0.6,2.49,500,0.02,0.36,3251.97,1258.8,1258.8,8.09,7.14,6.14,7.46,
573,573-train,train,190,190-train,309175.9811,5815435.037,Location 190 : 0 - 800,800,800,yes,train,0,800,50,568,5233.424601,1169448.412,7043.636633,1602.25,1968.85,630.59,3571.1,0.28,197.34,0.18,0.6,8,94.92,0.22,7,103,1,11.82,0.77,0,0,1098.153,0.94,270798.77,92.46,242.69,0,0,92.46,0.49,3.12,150,0.05,0.41,7043.64,2049.8,2049.8,8.86,7.63,7.38,7.59,
458,458-train,train,150,150-train,323490.0252,5815741.051,Location 150 : 0 - 800,800,800,yes,train,0,800,50,448,5479.542503,1402390.576,3571.047079,790.41,3702.31,1459.23,4492.72,0.09,72.07,0.04,0.57,8,130.49,0.31,7,80,0,3.98,1.84,0,0,4181.735,0.73,448473.79,218.92,67.46,0,0,218.92,0.61,2.54,800,0.02,0.69,3571.05,90.8,90.8,8.18,4.51,6.67,8.22,
5,5-train,train,189,189-train,323211.9927,5816339.012,Location 189 : 0 - 800,800,800,yes,train,0,800,50,565,5294.617521,1489573.633,577.897829,1199.3,4566.51,1895.71,5765.81,0.08,126.4,0.05,0.55,8,134.94,0.66,7,91,0,4.26,1.65,0,0,2965.165,0.75,305010.38,88.54,33.31,0,0,88.54,0.61,2.41,650,0.03,0.69,577.9,28.5,28.5,6.36,3.35,7.09,8.43,
453,453-train,train,146,146-train,319674.9765,5816486.992,Location 146 : 0 - 800,800,800,yes,train,0,800,50,443,5224.810252,1250894.95,1041.553266,6637.49,992.47,434.29,7629.97,0.08,46.88,0.09,0.52,8,98.33,0.58,4,41,0,3.76,1.8,0,0,0,0.21,377158.69,76.31,15.23,60.69,0,137,0.6,2.29,650,0.05,0.68,1041.55,21.4,21.4,6.95,3.06,8.8,6.9,
574,574-train,train,104,104-train,323806.9843,5816639.966,Location 104 : 0 - 800,800,800,yes,train,0,800,50,569,4913.633266,1341683.657,957.0734951,977.9,4523.01,1740.66,5500.91,0.04,116.13,0.05,0.48,8,103.6,0.28,6,57,0,4.87,1.26,0,0,0,0.76,421640.91,91.38,50.38,0,0,91.38,0.59,2.6,650,0.03,0.66,957.07,23.6,23.6,6.86,3.16,6.89,8.42,
538,538-train,train,53,53-train,351395.9652,5816725.98,Location 53 : 0 - 800,800,800,yes,train,0,800,50,531,5634.753033,980935.5837,2570.392927,281.02,1997.41,751.95,2278.42,0.09,28.63,0.03,0.44,5,97.87,0,6,24,0,30.92,3.01,0,0,134.393,0.89,26992.33,76.23,15.54,0,0,76.23,0.57,2.66,300,0.02,0.27,2570.39,373,373,7.85,5.92,5.64,7.6,
569,569-train,train,106,106-train,325359.973,5816834.028,Location 106 : 0 - 800,800,800,yes,train,0,800,50,563,5034.111727,1411638.851,1914.505199,1141.52,4230.17,1648.16,5371.69,0.06,164.12,0.07,0.32,8,82.17,0.1,7,77,0,6.1,1.92,0,0,2461.165,0.93,106237.98,90.85,29.46,0,0,90.85,0.59,2.57,650,0.02,0.65,1914.51,121.5,121.5,7.56,4.8,7.04,8.35,
566,566-train,train,107,107-train,326622.0068,5816946.959,Location 107 : 0 - 800,800,800,yes,train,0,800,50,560,4705.39582,1169725.545,938.3669143,1126.36,2371.76,862.27,3498.12,0.11,166.61,0.13,0.6,7,83.78,0,4,38,0,7.17,1.51,0,0,6507.699,0.78,99514.82,90.85,30.15,0,0,90.85,0.56,2.75,650,0.02,0.65,938.37,58.4,58.4,6.84,4.07,7.03,7.77,
616,616-train,train,206,206-train,316976.0227,5817081.01,Location 206 : 0 - 800,800,800,yes,train,0,800,50,613,5204.772993,1471531.363,2057.672921,849.49,4665.87,1816.07,5515.36,0.09,103.66,0.04,0.3,8,88.34,0,6,78,0,5.63,0.55,1,0,0,0.95,502055.37,93.46,35.69,0,0,93.46,0.57,2.57,500,0.06,0.57,2057.67,71.7,71.7,7.63,4.27,6.74,8.45,
564,564-train,train,108,108-train,327250.001,5817341.046,Location 108 : 0 - 800,800,800,yes,train,0,800,50,557,5366.453511,1014420.176,517.3046319,797.82,2114.17,811.85,2911.99,0.08,91.05,0.08,0.53,8,69.99,0,6,41,0,7.91,0.82,1,0,608.848,0.78,114075.91,90.85,3.92,0,0,90.85,0.56,2.6,650,0.03,0.66,517.3,9.4,9.4,6.25,2.24,6.68,7.66,
565,565-train,train,187,187-train,323432.9806,5817826.041,Location 187 : 0 - 800,800,800,yes,train,0,800,50,559,4842.065423,1360362.303,1440.869436,996.6,4010.47,1546.98,5007.07,0.16,121.24,0.06,0.49,8,108.06,0,7,83,0,5.64,0.33,1,0,1168,0.89,322304.04,89.08,30.46,0,0,89.08,0.6,2.59,650,0.03,0.65,1440.87,118.3,118.3,7.27,4.77,6.9,8.3,
561,561-train,train,109,109-train,327847.984,5818026.971,Location 109 : 0 - 800,800,800,yes,train,0,800,50,554,5113.182349,1446291.655,2513.684814,729.4,2777.8,1114.06,3507.19,0.09,79.07,0.06,0.36,8,77.44,0,6,79,0,8.79,0.23,1,0,2214.085,0.93,113265.98,99.38,50.31,0,0,99.38,0.59,2.49,650,0.03,0.65,2513.68,377.9,377.9,7.83,5.93,6.59,7.93,
459,459-train,train,144,144-train,320284.0419,5817995.951,Location 144 : 0 - 800,800,800,yes,train,0,800,50,449,5123.985338,1439109.143,1251.53846,2208.29,4283.67,1872.32,6491.95,0.56,305.69,0.13,0.53,8,129.25,0.32,7,96,0,5.14,0.24,1,0,1602.27,0.68,392020.36,76.15,35.15,0,0,76.15,0.63,2.29,650,0.03,0.67,1251.54,45.5,45.5,7.13,3.82,7.7,8.36,
613,613-train,train,205,205-train,316718.0276,5818140.963,Location 205 : 0 - 800,800,800,yes,train,0,800,50,610,4976.458734,1353514.17,2756.94206,1767.31,3741.39,1501.33,5508.7,0.25,227.19,0.11,0.45,8,102.7,0,5,73,0,6.61,0.31,1,0,8305.811,0.93,333959.61,93.46,32.77,0,0,93.46,0.62,2.49,650,0.03,0.59,2756.94,201.8,201.8,7.92,5.31,7.48,8.23,
527,527-train,train,174,174-train,307042.9694,5818829.981,Location 174 : 0 - 800,800,800,yes,train,0,800,50,520,5604.631637,1219987.414,2822.178197,837.7,2805.78,868.39,3643.47,0.02,27.29,0.02,0.26,5,74.59,0,5,38,1,14.92,1.82,0,0,7938.911,0.95,91831.69,92.69,41.31,0,0,92.69,0.47,3.23,100,0.06,0.3,2822.18,38.5,38.5,7.95,3.65,6.73,7.94,trainbus bus deviating from other DP and assumptions removed rd 3
462,462-train,train,143,143-train,320364.9961,5818717.003,Location 143 : 0 - 800,800,800,yes,train,0,800,50,452,5115.330649,1431140.014,1510.804159,2181.86,4990.12,2066.27,7171.98,0.33,301.27,0.11,0.46,8,103.41,0.32,7,85,0,5.85,0.65,1,0,0,0.86,392277.58,75.31,9.08,0,0,75.31,0.59,2.42,650,0.03,0.65,1510.8,28.5,28.5,7.32,3.35,7.69,8.52,
610,610-train,train,204,204-train,316433.0447,5819210.967,Location 204 : 0 - 800,800,800,yes,train,0,800,50,607,5152.514505,1524320.641,5279.535922,1114.51,3336.36,1354.82,4450.86,0.08,145.76,0.08,0.4,8,72.16,0.12,6,86,0,7.65,1.32,0,0,10276.742,0.89,327834.79,93.46,225.62,31.77,0,125.23,0.59,2.46,650,0.03,0.59,5279.54,357.9,357.9,8.57,5.88,7.02,8.11,
555,555-train,train,111,111-train,329165.0422,5819366.994,Location 111 : 0 - 800,800,800,yes,train,0,800,50,548,5227.322689,1469269.171,2746.400227,1424.01,2248.87,892.51,3672.87,0.08,87.27,0.07,0.53,7,80.99,0.32,5,68,1,10.65,0.57,1,0,2888.437,0.84,126487.46,159.77,34.85,0,0,159.77,0.59,2.52,650,0.04,0.62,2746.4,560.3,560.3,7.92,6.33,7.26,7.72,
465,465-train,train,142,142-train,320448.9976,5819468.983,Location 142 : 0 - 800,800,800,yes,train,0,800,50,455,4774.558192,1377866.257,1280.668008,1605.65,4094.23,1568.11,5699.88,0.19,204.99,0.1,0.44,8,76.93,0.44,7,93,0,6.6,1.24,0,0,3572.297,0.87,58140.03,75.31,27.85,53.69,0,129,0.55,2.61,500,0.03,0.61,1280.67,39,39,7.16,3.66,7.38,8.32,
532,532-train,train,52,52-train,354447.9792,5820024.974,Location 52 : 0 - 800,800,800,yes,train,0,800,50,525,5273.71325,1022250.812,2365.930597,83.91,618.86,289.93,702.76,0.44,9.61,0.03,0.64,5,90.98,0,6,33,1,34.48,0.47,1,0,8846.21,0.67,12010.13,72.85,104.69,0,0,72.85,0.59,2.13,300,0.02,0.27,2365.93,856.6,856.6,7.77,6.75,4.43,6.43,
524,524-train,train,173,173-train,306170.9594,5820214.034,Location 173 : 0 - 800,800,800,yes,train,0,800,50,517,5653.063148,1435007.238,3969.752141,607.44,2368.49,801.48,2975.93,0.13,31.75,0.03,0.51,8,80.84,0,7,57,1,16.29,0.22,1,0,2595.206,0.88,28364.29,92.69,215.08,0,0,92.69,0.46,2.96,150,0.07,0.31,3969.75,692.9,692.9,8.29,6.54,6.41,7.77,
604,604-train,train,202,202-train,317382.0246,5820611.036,Location 202 : 0 - 800,800,800,yes,train,0,800,50,601,4777.58476,1321337.703,1388.47236,562.19,2351.06,776.89,2913.25,0.05,71.48,0.06,0.52,8,66.6,0.14,4,29,0,8.42,1.5,0,0,12145.227,0.75,327654.07,93,12.46,0,0,93,0.58,3.03,650,0.01,0.56,1388.47,28.6,28.6,7.24,3.35,6.33,7.76,
552,552-train,train,112,112-train,329612.9753,5820951.955,Location 112 : 0 - 800,800,800,yes,train,0,800,50,545,3900.060818,945659.3587,1835.603739,2129.34,2493.45,1000.58,4622.79,0.04,121.95,0.09,0.38,8,75.08,0.1,5,36,1,12.01,1.5,0,0,0,0.86,66296.06,96.85,51.31,0,0,96.85,0.58,2.49,650,0.03,0.57,1835.6,91.4,91.4,7.52,4.52,7.66,7.82,
468,468-train,train,141,141-train,320552.9703,5820819.002,Location 141 : 0 - 800,800,800,yes,train,0,800,50,458,4763.535664,1409826.007,2396.890413,1106.77,3684.97,1404.12,4791.75,0.23,121.58,0.06,0.52,8,102.85,0.33,7,106,1,7.94,0.3,1,0,1271.395,0.91,62252.6,75.31,109.38,0,0,75.31,0.57,2.62,300,0.03,0.56,2396.89,442.5,442.5,7.78,6.09,7.01,8.21,
554,554-train,train,183,183-train,323821.001,5821297.027,Location 183 : 0 - 800,800,800,yes,train,0,800,50,547,4902.966269,1406377.54,2960.586493,1636.03,2943.4,1112.93,4579.43,0,318.18,0.2,0.58,8,81.06,0.36,6,102,1,8.97,0.33,1,0,3012.437,0.86,95259.63,91.31,56.15,0,0,91.31,0.55,2.64,300,0.05,0.54,2960.59,439.6,439.6,7.99,6.09,7.4,7.99,
470,470-train,train,140,140-train,320488.0399,5821796.984,Location 140 : 0 - 800,800,800,yes,train,0,800,50,461,5320.811657,1451655.104,1097.863426,1040.21,2600.09,952.12,3640.3,0.34,140.72,0.1,0.59,8,75.09,0.61,6,83,0,8.92,1.18,0,0,0,0.64,40479.45,74.85,24.08,0,0,74.85,0.56,2.73,500,0.02,0.55,1097.86,11.7,11.7,7,2.46,6.95,7.86,
521,521-train,train,172,172-train,305573.9933,5821930.038,Location 172 : 0 - 800,800,800,yes,train,0,800,50,514,4207.868807,937691.2136,2756.761199,363.08,2725.82,902.59,3088.9,0.03,36.3,0.03,0.41,5,74.65,0,5,22,0,17.64,1.61,0,0,4954.466,0.82,32607.08,92.77,39.92,0,0,92.77,0.51,3.02,150,0.08,0.3,2756.76,150.1,150.1,7.92,5.01,5.89,7.91,
601,601-train,train,201,201-train,317428.0332,5822036.996,Location 201 : 0 - 800,800,800,yes,train,0,800,50,598,5471.351859,1467583.429,2162.293562,387.66,3125.36,1139.95,3513.02,0.02,24.12,0.02,0.44,8,74.27,0.08,5,21,0,9.73,2.2,0,0,2823.969,0.78,164883.48,93,40.08,0,0,93,0.62,2.74,500,0.03,0.51,2162.29,174.4,174.4,7.68,5.16,5.96,8.05,
551,551-train,train,182,182-train,323995.0393,5822440.976,Location 182 : 0 - 800,800,800,yes,train,0,800,50,544,4886.859723,1390040.095,1699.700577,829.79,3457.36,1263.34,4287.16,0.02,130.57,0.07,0.38,8,82.01,0.3,4,42,0,10.11,1.33,0,0,3533.583,0.88,37856.93,88.54,27.85,0,0,88.54,0.57,2.74,500,0.03,0.5,1699.7,70.3,70.3,7.44,4.25,6.72,8.15,
475,475-train,train,156,156-train,329838.9711,5822829.033,Location 156 : 0 - 800,800,800,yes,train,0,800,50,466,5430.990477,1384048.013,2087.428725,480.48,2165.7,862.88,2646.18,0.02,19.32,0.02,0.41,6,83.81,0.33,5,29,0,13.5,3.37,0,0,763.943,0.86,35648.02,168.08,25.23,0,0,168.08,0.57,2.51,500,0.04,0.52,2087.43,158.5,158.5,7.64,5.07,6.17,7.68,
473,473-train,train,139,139-train,320323.0403,5823190.989,Location 139 : 0 - 800,800,800,yes,train,0,800,50,464,4863.636543,1189025.207,1317.914505,835.3,2284.3,795.6,3119.6,0.13,131.24,0.11,0.57,7,69.81,0.33,6,50,0,10.32,2.58,0,0,6613.955,0.65,37002.78,74.85,24.38,0,0,74.85,0.55,2.87,300,0.03,0.42,1317.91,50.6,50.6,7.18,3.92,6.73,7.73,
548,548-train,train,181,181-train,324340.0159,5823726.991,Location 181 : 0 - 800,800,800,yes,train,0,800,50,541,5120.700966,1418115.122,3847.172983,423.73,3297.73,1228.73,3721.46,0.06,42.47,0.03,0.38,8,81.8,0.44,6,93,1,11.44,0.04,1,0,11828.219,0.84,61305.77,90.38,46.08,0,0,90.38,0.55,2.68,300,0.07,0.46,3847.17,122.7,122.7,8.26,4.81,6.05,8.1,
487,487-train,train,160,160-train,336745.999,5824351.964,Location 160 : 0 - 800,800,800,yes,train,0,800,50,478,5884.887114,1069380.326,2003.04189,318.87,1722.08,678.46,2040.95,0.29,44.6,0.05,0.69,6,99.12,0.16,6,35,1,19.71,0.18,1,0,4209.946,0.77,22385.25,75.08,135.46,0,0,75.08,0.57,2.54,500,0.02,0.48,2003.04,510.7,510.7,7.6,6.24,5.76,7.45,
478,478-train,train,157,157-train,331095.9664,5824525.997,Location 157 : 0 - 800,800,800,yes,train,0,800,50,469,5564.20455,1283466.704,2314.015723,337.78,2299.16,913.68,2636.94,0.02,41.85,0.04,0.37,6,88.04,0.04,7,51,1,15.6,1.94,0,0,1002.13,0.86,49022.1,89.31,25.62,0,0,89.31,0.61,2.52,500,0.02,0.39,2314.02,95,95,7.75,4.55,5.82,7.74,
545,545-train,train,180,180-train,324541.0349,5824728.949,Location 180 : 0 - 800,800,800,yes,train,0,800,50,538,4888.285232,1396149.119,1400.480594,414.15,3320.64,1293.8,3734.79,0.01,42,0.02,0.28,7,65.18,0.34,5,40,0,12.45,0.98,0,0,4045.724,0.89,56372.67,88.08,25.31,0,0,88.08,0.58,2.57,300,0.05,0.44,1400.48,14.8,14.8,7.24,2.69,6.03,8.11,
595,595-train,train,199,199-train,316395.9636,5824925.036,Location 199 : 0 - 800,800,800,yes,train,0,800,50,592,5141.393472,1499651.343,3857.844623,375.06,3610.54,1254.42,3985.6,0.09,31.47,0.02,0.37,7,68.02,0,5,59,1,12.8,0.02,1,0,7660.639,0.95,62905.99,92.23,58.46,0,0,92.23,0.54,2.88,300,0.04,0.48,3857.84,500.8,500.8,8.26,6.22,5.93,8.19,
518,518-train,train,171,171-train,303775.9607,5825012.968,Location 171 : 0 - 800,800,800,yes,train,0,800,50,511,5305.805976,1024616.081,5955.354448,345.64,1905.32,551.35,2250.96,0,54.78,0.06,0.5,6,67.34,0,5,37,1,20.84,0.38,1,0,7893.275,0.95,23729.95,91.77,201.23,0,0,91.77,0.54,3.46,300,0.04,0.42,5955.35,880.3,880.3,8.69,6.78,5.85,7.55,
